FRAMES,First_FORCE_X,First_FORCE_Y,First_FORCE_Z,First_COFP_X,First_COFP_Y,First_COFP_Z,First_FREEMOMENT_Z,Second_FORCE_X,Second_FORCE_Y,Second_FORCE_Z,Second_COFP_X,Second_COFP_Y,Second_COFP_Z,Second_FREEMOMENT_Z,Heel_Strike1,Toe_Off1,Heel_Strike2
2344,2.410765997668328e-38,-1.9394488137664443e-37,-3.7325203036708e-39,,,,2.3592832740260465e-40,0.00013718887613292728,0.0003816457837541651,0.0003363650920948768,,,,1.7308156712612448e-05,928,480,1760
2345,-5.854015971750906e-38,1.1727062522277737e-39,4.015032582509933e-37,,,,2.0846964846090825e-39,0.0001240928188730987,0.00031806321301666544,0.0002995051933505142,,,,1.547692281440191e-05,928,480,1760
2346,-1.2488319339219105e-37,1.6458571757692488e-37,7.211232849251068e-37,,,,3.530337077758591e-39,0.00010697351819031472,0.0002490369645849921,0.00025378676829414807,,,,1.3176002825976223e-05,928,480,1760
2347,-1.742794195869784e-37,2.93341164438446e-37,9.531802860006872e-37,,,,4.566619452809704e-39,8.733155833342915e-05,0.0001788693653221126,0.00020291136793871138,,,,1.0595558147990177e-05,928,480,1760
2348,-2.070304644807819e-37,3.86681888073796e-37,1.1003805480680093e-36,,,,5.208602450387916e-39,6.654911371689685e-05,0.00011122149289484312,0.00015023566377724972,,,,7.908755219844291e-06,928,480,1760
2349,-2.2421360787092933e-37,4.457279218863211e-37,1.16919508348345e-36,,,,5.488435433059295e-39,4.584068234558695e-05,4.903581423207044e-05,9.866109699598467e-05,,,,5.265943468708186e-06,928,480,1760
2350,-2.275026118076905e-37,4.731165415627196e-37,1.168928459218107e-36,,,,5.450993715386134e-39,2.6220116508801592e-05,-5.493029114457295e-06,5.0563977796580774e-05,,,,2.7909078892215355e-06,928,480,1760
2351,-2.189880606133825e-37,4.726255344380113e-37,1.1107982844386332e-36,,,,5.149591468905706e-39,8.482940664090062e-06,-5.090565063156823e-05,7.762936770699288e-06,,,,5.790454022445045e-07,928,480,1760
2352,-2.0100619159568625e-37,4.488010724261952e-37,1.0070692287332382e-36,,,,4.6419719118728217e-39,-6.797647037881413e-06,-8.643096353748316e-05,-2.84807175862779e-05,,,,-1.3027566922179662e-06,928,480,1760
2353,-1.7598331877893088e-37,4.066078764192065e-37,8.702756258705555e-37,,,,3.98672844984781e-39,-1.9263110913105382e-05,-0.00011191274364928325,-5.7435090140068784e-05,,,,-2.814810215639359e-06,928,480,1760
2354,-1.4630102758559992e-37,3.5111538694044624e-37,7.125568061721617e-37,,,,3.2402641612289406e-39,-2.8752522798842173e-05,-0.00012771764359217953,-7.88480903790206e-05,,,,-3.942180754007639e-06,928,480,1760
2355,-1.1418544962316126e-37,2.8722964772192863e-37,5.451198003783483e-37,,,,2.454352934657028e-39,-3.527848405715857e-05,-0.0001346322236784433,-9.288210083795303e-05,,,,-4.691412649038248e-06,928,480,1760
2356,-8.162219712449831e-38,2.194767699883859e-37,3.778353731565868e-37,,,,1.6743254925072517e-39,-3.8998356409222354e-05,-0.00013375588183346372,-0.00010003870927312154,,,,-5.08672114062861e-06,928,480,1760
2357,-5.029700926329374e-38,1.5184033830157796e-37,2.189657731074618e-37,,,,9.378688104531822e-40,-4.018298765972664e-05,-0.00012639565182533217,-0.00010107884485431599,,,,-5.165926720695408e-06,928,480,1760
2358,-2.1560880371809104e-38,8.765206373066473e-38,7.501632274305145e-38,,,,2.743989200414116e-40,-3.918488790629055e-05,-0.00011396777832867347,-9.694302016107848e-05,,,,-4.976374916165908e-06,928,480,1760
2359,3.5825732131811625e-39,2.953246492859189e-38,-4.930188540782874e-38,,,,-2.9505483344433656e-40,-3.640752186710674e-05,-9.790984550978283e-05,-8.867561292987202e-05,,,,-4.571045992537512e-06,928,480,1760
2360,2.4470488774836784e-38,-2.0623598442114017e-38,-1.510143591020572e-37,,,,-7.575312980336658e-40,-3.227705751557711e-05,-7.96061004626823e-05,-7.73562833163897e-05,,,,-4.005016494035345e-06,928,480,1760
2361,4.0758326886099155e-38,-6.162309796932466e-38,-2.2874889542771868e-37,,,,-1.1074709940433417e-39,-2.721757216017242e-05,-6.032753076793386e-05,-6.404076684300964e-05,,,,-3.3323908453754577e-06,928,480,1760
2362,5.238530988363812e-38,-9.292010584978534e-38,-2.8254367921151368e-37,,,,-1.3457910306480975e-39,-2.1630383454002743e-05,-4.118727164634544e-05,-4.971245540423577e-05,,,,-2.603778778803939e-06,928,480,1760
2363,5.953140884819554e-38,-1.1453788481086381e-37,-3.1361663800967717e-37,,,,-1.4787892238754675e-39,-1.5877860214896924e-05,-2.3111065437089608e-05,-3.52454152019055e-05,,,,-1.8643550224452856e-06,928,480,1760
2364,6.256938064900663e-38,-1.2697541764851577e-37,-3.241137633234697e-37,,,,-1.516959406355048e-39,-1.0271788454846607e-05,-6.821795431162604e-06,-2.137881867114203e-05,,,,-1.1525029320179808e-06,928,480,1760
2365,6.201503389755463e-38,-1.3110553052196363e-37,-3.168522772995403e-37,,,,-1.4737910204038142e-39,-5.066130130438198e-06,7.16342251241108e-06,-8.702205746346147e-06,,,,-4.990145475019708e-07,928,480,1760
2366,5.847847481004524e-38,-1.2807102023378513e-37,-2.950722040350737e-37,,,,-1.3646150097480271e-39,-4.5382087156650247e-07,1.852548325774066e-05,2.3494518270445467e-06,,,,7.320354482092658e-08,928,480,1760
2367,5.261858924524125e-38,-1.191842549165446e-37,-2.6220728907859063e-37,,,,-1.2055456732476249e-39,3.4328897647802867e-06,2.712698463396091e-05,1.1492228600611635e-05,,,,5.489860112540028e-07,928,480,1760
2368,4.510249092143058e-38,-1.0583465838471957e-37,-2.2168347727821937e-37,,,,-1.012555335195938e-39,6.51914693934117e-06,3.298956339629446e-05,1.8582812168313206e-05,,,,9.204044689423118e-07,928,480,1760
2369,3.65711392074369e-38,-8.940738255883026e-38,-1.7675046231430324e-37,,,,-8.007061297413893e-40,8.781889766495948e-06,3.6267028581437764e-05,2.3602796360925095e-05,,,,1.1859864711187228e-06,928,480,1760
2370,2.7611829071177544e-38,-7.121538218210285e-38,-1.3034928871801822e-37,,,,-5.835514729384047e-40,1.0242593160937004e-05,3.7216304814454924e-05,2.6639334305128444e-05,,,,1.3497413500907785e-06,928,480,1760
2371,1.873780138056481e-38,-5.244608299396024e-38,-8.501671773503233e-38,,,,-3.727093505681102e-40,1.0958980666936538e-05,3.6167980195687334e-05,2.7863700162767348e-05,,,,1.420072502186997e-06,928,480,1760
2372,1.0374828765820376e-38,-3.4122918391627993e-38,-4.2825131796137787e-38,,,,-1.7760069323145863e-40,1.1016285701165145e-05,3.349798191073156e-05,2.7509160761325713e-05,,,,1.408648416456893e-06,928,480,1760
2373,2.8543101783331373e-39,-1.7081228442843024e-38,-5.355190556230867e-39,,,,-5.3390233726980546e-42,1.0518567356328559e-05,2.9601599799739932e-05,2.5849365248674804e-05,,,,1.3292950659299038e-06,928,480,1760
2374,-3.587839427262895e-39,-1.9573857166819347e-39,2.6302718960906445e-38,,,,1.392476941358434e-40,9.580502117112523e-06,2.4870763895966882e-05,2.3178239293842456e-05,,,,1.1969610657166422e-06,928,480,1760
2375,-8.807389206217357e-39,1.0810458661112499e-38,5.152298011908089e-38,,,,2.5348552262980914e-40,8.319980924259345e-06,1.9675173799823604e-05,1.9792135817094455e-05,,,,1.026795060132982e-06,928,480,1760
2376,-1.274406696734538e-38,2.097193039236176e-38,7.010035672102512e-38,,,,3.366376502622482e-40,6.85174769518656e-06,1.4347589972095827e-05,1.5974760482340065e-05,,,,8.33362840943736e-07,928,480,1760
2377,-1.5410927549040218e-38,2.844637926679251e-38,8.219197779152656e-38,,,,3.896267045951887e-40,5.28222552266121e-06,9.173340562312534e-06,1.198516867455265e-05,,,,6.300203161576271e-07,928,480,1760
2378,-1.6881813057505022e-38,3.3299346577225136e-38,8.82507809782947e-38,,,,4.147198996000018e-40,3.705594221490074e-06,4.383879861491623e-06,8.048930402575971e-06,,,,4.2844811378497967e-07,928,480,1760
2379,-1.7277835650788686e-38,3.571560724140599e-38,8.895509701768939e-38,,,,4.15198640647066e-40,2.2011105767136814e-06,1.5406034265727114e-07,4.352386992019564e-06,,,,2.3834465965477533e-07,928,480,1760
2380,-1.6753711024393387e-38,3.597067763412758e-38,8.513848942298065e-38,,,,3.950314754980121e-40,8.316024877936454e-07,-3.3973488857436685e-06,1.0397826192581063e-06,,,,6.726723051579034e-08,928,480,1760
2381,-1.548464383010484e-38,3.440244943409384e-38,7.772328362666414e-38,,,,3.585660500765603e-40,-3.569787899056078e-07,-6.2044494384188165e-06,-1.7870534900130749e-06,,,,-7.939514399044118e-08,928,480,1760
2382,-1.3654325183773157e-38,3.1384334259573943e-38,6.76604800345046e-38,,,,3.1025224660262223e-40,-1.3350977398394222e-06,-8.24890294798055e-06,-4.066872151168145e-06,,,,-1.983369729013287e-07,928,480,1760
2383,-1.1444456474020002e-38,2.7301004425831506e-38,5.58779921814113e-38,,,,2.5440516184633282e-40,-2.088435225528298e-06,-9.55312566821702e-06,-5.7754566504591335e-06,,,,-2.881621194580093e-07,928,480,1760
2384,-9.026070891601714e-39,2.252751051754559e-38,4.323842392217403e-38,,,,1.9501320542704923e-40,-2.6161298636940434e-06,-1.0172567940730391e-05,-6.920816034522487e-06,,,,-3.4914328167817656e-07,928,480,1760
2385,-6.552791020963606e-39,1.7412262565498538e-38,3.050693015193542e-38,,,,1.3559350654866953e-40,-2.928637957475461e-06,-1.0187609415096107e-05,-7.53756159832751e-06,,,,-3.8293781189987527e-07,928,480,1760
2386,-4.1560424883118114e-39,1.2264091266946917e-38,1.8329117717152853e-38,,,,7.90941190412007e-41,-3.0453798715399907e-06,-9.69553384159372e-06,-7.680877629592346e-06,,,,-3.9228103458973267e-07,928,480,1760
2387,-1.9421435177873073e-39,7.343368465724198e-39,7.218452832539629e-39,,,,2.784027900626103e-41,-2.9923240811663112e-06,-8.80296808600763e-06,-7.420450897311988e-06,,,,-3.806759045435247e-07,928,480,1760
2388,8.889682658132604e-42,2.856968390055247e-39,-2.4477430579299686e-39,,,,-1.64797675988608e-41,-2.7996386862949633e-06,-7.619084632194391e-06,-6.834666298877318e-06,,,,-3.520949728586878e-07,928,480,1760
2389,1.6430408200560067e-39,-1.0433036795155453e-39,-1.0424903593111711e-38,,,,-5.279508328190663e-41,-2.4995157884011693e-06,-6.249780477736129e-06,-6.005313035091556e-06,,,,-3.107074285730484e-07,928,480,1760
2390,2.9307524205096415e-39,-4.25929985977642e-39,-1.659180111790553e-38,,,,-8.06049690974686e-41,-2.1242484700332166e-06,-4.792962427590621e-06,-5.0129807569755755e-06,,,,-2.6064067080861093e-07,928,480,1760
2391,3.8644230367785124e-39,-6.742688957180945e-39,-2.0936547569237275e-38,,,,-9.99112804054302e-41,-1.704614670188093e-06,-3.3349928957796333e-06,-3.933261843855161e-06,,,,-2.0578262217718533e-07,928,480,1760
2392,4.4552227229158515e-39,-8.4892708547249e-39,-2.353944940053626e-38,,,,-1.1113682474735021e-40,-1.2685982396723062e-06,-1.9482840592934905e-06,-2.8338171976869445e-06,,,,-1.4962796861552742e-07,928,480,1760
2393,4.7294951036397365e-39,-9.532026877925087e-39,-2.4554076132887086e-38,,,,-1.1503614164291354e-40,-8.404558454128579e-07,-6.899732924879084e-07,-1.7723108540367643e-06,,,,-9.51688181664494e-08,928,480,1760
2394,4.724991324972683e-39,-9.933455427235096e-39,-2.418777010091199e-38,,,,-1.126043197191761e-40,-4.4011985386035947e-07,3.9842987611902213e-07,-7.951748106949092e-07,,,,-4.4827990898738445e-08,928,480,1760
2395,4.487149717533708e-39,-9.777688481030481e-39,-2.2682653542201504e-38,,,,-1.049886865507905e-40,-8.29122805856278e-08,1.2905653684941486e-06,6.286939225583332e-08,,,,-4.313302500168025e-10,928,480,1760
2396,4.0655980576295523e-39,-9.162815045656949e-39,-2.0297993242799465e-38,,,,-9.340728002108824e-41,2.2046647586707127e-07,1.9740712746648494e-06,7.786313797079884e-07,,,,3.678592151391582e-08,928,480,1760
2397,3.5110155948335796e-39,-8.193758271083276e-39,-1.7294576180695158e-38,,,,-7.907704009139383e-41,4.6371812553243967e-07,2.4489258526663876e-06,1.3397304936399713e-06,,,,6.614452447529746e-08,928,480,1760
2398,2.8724519448570326e-39,-6.975969288095131e-39,-1.3921544004780614e-38,,,,-6.315370166931859e-41,6.445445078296842e-07,2.725447130932298e-06,1.743455862564517e-06,,,,8.746471044488223e-08,928,480,1760
2399,2.195161565526916e-39,-5.6101176983943057e-39,-1.040593974447752e-38,,,,-4.668446836167444e-41,7.64112650278842e-07,2.8221047436339665e-06,1.9953323330814787e-06,,,,1.0099407813930029e-07,928,480,1760
2400,1.5189774689941276e-39,-4.187880093020121e-39,-6.945044687151349e-39,,,,-3.057373862119768e-41,8.264349306079114e-07,2.763282851338082e-06,2.1075110117008867e-06,,,,1.0732601211860946e-07,928,480,1760
2401,8.772172740749306e-40,-2.7888571377249327e-39,-3.7014324993385265e-39,,,,-1.5561465165557681e-41,8.377088175399901e-07,2.577112901780472e-06,2.0970925936357735e-06,,,,1.0731420384472442e-07,928,480,1760
2402,2.9608944986426576e-40,-1.4785889034663004e-39,-8.005448876937793e-40,,,,-2.2131706936732466e-42,8.056554544258055e-07,2.293472264729373e-06,1.984477439507822e-06,,,,1.0198814155127993e-07,928,480,1760
2403,-2.054519626108839e-40,-3.0758863287511606e-40,1.6695000757602156e-39,,,,9.079776052074494e-42,7.388900388828355e-07,1.9422209818533285e-06,1.7918197961617386e-06,,,,9.247359828460319e-08,928,480,1760
2404,-6.1546969333021315e-40,6.887223736933998e-40,3.656219588780716e-39,,,,1.8091301697876038e-41,6.463500317460508e-07,1.5517253597949975e-06,1.541645845623775e-06,,,,7.992124634497926e-08,928,480,1760
2405,-9.284965329531044e-40,1.4893216811393888e-39,5.1395862803702355e-39,,,,2.474501798038692e-41,5.368001414762944e-07,1.1476950215938816e-06,1.2556774701985385e-06,,,,6.544561641559456e-08,928,480,1760
2406,-1.1447567782777246e-39,2.0862917579206884e-39,6.127756327409116e-39,,,,2.9093728190878313e-41,4.184261539318067e-07,7.523401866301058e-07,9.538866369673954e-07,,,,5.007574741957728e-08,928,480,1760
2407,-1.269232005040452e-39,2.4830866890107787e-39,6.652094269307674e-39,,,,3.129585756981304e-41,2.9852331851478827e-07,3.838389875998901e-07,6.537898413392048e-07,,,,3.471807568930764e-08,928,480,1760
2408,-1.3106426969723457e-39,2.6925166826938813e-39,6.761855053032391e-39,,,,3.159047416153313e-41,1.8327939125787023e-07,5.60909272847815e-08,3.6997862613869685e-07,,,,2.013141674087181e-08,928,480,1760
2409,-1.2804098269648412e-39,2.7345959869576438e-39,6.518842345695306e-39,,,,3.0272366170746997e-41,7.764772995529869e-08,-2.2127772108125282e-07,1.1387114401721775e-07,,,,6.913317693445584e-09,928,480,1760
2410,-1.191651083511611e-39,2.634382980018452e-39,5.992311582329931e-39,,,,2.7668401283485493e-41,-1.4697877710202563e-08,-4.4269770057031955e-07,-1.0633878104959015e-07,,,,-4.503387813607585e-09,928,480,1760
2411,-1.0582558485376017e-39,2.419920702636942e-39,5.2543305494378285e-39,,,,2.41161311487264e-41,-9.133767173027015e-08,-6.062746474233837e-07,-2.855646025097203e-07,,,,-1.3845306304152812e-08,928,480,1760
2412,-8.940719778602539e-40,2.1203635640284733e-39,4.3757531247995496e-39,,,,1.9945336772744636e-41,-1.510223976385801e-07,-7.132868970024657e-07,-4.215750553240364e-07,,,,-2.0986168033989484e-08,928,480,1760
2413,-7.122265363667037e-40,1.7643528254394502e-39,3.422906178914347e-39,,,,1.5462952044949317e-41,-1.935453460665423e-07,-7.676075712231833e-07,-5.146415857839343e-07,,,,-2.5929219916413704e-08,928,480,1760
2414,-5.245924112068464e-40,1.3786809875536303e-39,2.4550380945230306e-39,,,,1.0941564353567288e-41,-2.1958350046914942e-07,-7.750918572332849e-07,-5.671189851320285e-07,,,,-2.8786058129366855e-08,928,480,1760
2415,-3.414035658829247e-40,9.872643879348481e-40,1.5225317721182247e-39,,,,6.611481776956425e-42,-2.3052067270460976e-07,-7.429654762407378e-07,-5.829908355058912e-07,,,,-2.9753526456654802e-08,928,480,1760
2416,-1.7101388657384656e-40,6.104249151845949e-40,6.6584665281618115e-40,,,,2.65618135935682e-42,-2.2826430946380792e-07,-6.792444437081259e-07,-5.674079932202337e-07,,,,-2.9090138503617986e-08,928,480,1760
2417,-1.9788277560910377e-41,2.6446628630299205e-40,-8.487607163567298e-41,,,,-7.891844283188728e-43,-2.1506607119459906e-07,-5.922097898352386e-07,-5.262441014542794e-07,,,,-2.709326901562453e-08,928,480,1760
2418,1.0789004901775354e-40,-3.8481897974354316e-41,-7.096330680160139e-40,,,,-3.6366450678649897e-42,-1.9335445987826138e-07,-4.899543477031507e-07,-4.6568738948464455e-07,,,,-2.4078119461776357e-08,928,480,1760
2419,2.0951529597953033e-40,-2.9038802602639654e-40,-1.1979055158609266e-39,,,,-5.842117380517834e-42,-1.655858327773965e-07,-3.800123716630704e-07,-3.918830946770123e-07,,,,-2.035921212288802e-08,928,480,1760
2420,2.842787127681078e-40,-4.8705168775401615e-40,-1.5476418818789536e-39,,,,-7.40047116643934e-42,-1.3411820063465812e-07,-2.6907689967573567e-07,-3.106360104646492e-07,,,,-1.62349193334239e-08,928,480,1760
2421,3.3283341249627e-40,-6.276903663333903e-40,-1.7639862245739152e-39,,,,-8.339465490699106e-42,-1.0111036669993418e-07,-1.628046296529993e-07,-2.2717814365310834e-07,,,,-1.19753019960907e-08,928,480,1760
2422,3.5702491542376767e-40,-7.1442384838247105e-40,-1.8578562997007185e-39,,,,-8.713039174114715e-42,-6.844729299699708e-08,-6.570378184914417e-08,-1.4600243072441247e-07,,,,-7.813323092034822e-09,928,480,1760
2423,3.5960632619640993e-40,-7.516984832533107e-40,-1.8444662659537033e-39,,,,-8.59439260971572e-42,-3.769113721765168e-08,1.8902957246076968e-08,-7.076003633046874e-08,,,,-3.939324058131738e-09,928,480,1760
2424,3.439547467765463e-40,-7.456895686802034e-40,-1.741876159010625e-39,,,,-8.069237465556972e-42,-1.0056222228637256e-08,8.885075142162688e-08,-4.216009126736824e-09,,,,-4.985084521117302e-10,928,480,1760
2425,3.138027730832303e-40,-7.037150153432914e-40,-1.5696356489951517e-39,,,,-7.229521442712685e-42,1.359470351394e-08,1.430520632952434e-07,5.174397340164438e-08,,,,2.408930196958656e-09,928,480,1760
2426,2.729959301024712e-40,-6.336875070933795e-40,-1.3475739753822691e-39,,,,-6.1678619035489e-42,3.2736182601381946e-08,1.8137580003867673e-07,9.606439146702275e-08,,,,4.7254715516544405e-09,928,480,1760
2427,2.252838547251407e-40,-5.436260522376008e-40,-1.0947722951929226e-39,,,,-4.972849146200376e-42,4.71513731101116e-08,2.0449867998993713e-07,1.2843752688259092e-07,,,,6.4321966853065864e-09,928,480,1760
2428,1.7415009716520508e-40,-4.412414900865079e-40,-8.287397667107139e-40,,,,-3.725310943789332e-42,5.6892735677931816e-08,2.1374068875200997e-07,1.49197419591052e-07,,,,7.543464460339572e-09,928,480,1760
2429,1.226827086973533e-40,-3.3360449114643367e-40,-5.648011399381875e-40,,,,-2.4955674876680367e-42,6.223575600978625e-08,2.1089535656809473e-07,1.591992319369849e-07,,,,8.100802827670544e-09,928,480,1760
2430,7.348541137624778e-41,-2.2689911788509146e-40,-3.1569188688580953e-40,,,,-1.3416520848254593e-42,6.362912492059966e-08,1.9806410470000052e-07,1.5969236352362684e-07,,,,8.16644499556321e-09,928,480,1760
2431,2.8627168176872006e-41,-1.2626027703747368e-40,-9.134726700447558e-41,,,,-3.0842911573046627e-43,6.164441847260923e-08,1.775022070587193e-07,1.5219461593980476e-07,,,,7.816888274788121e-09,928,480,1760
2432,-1.0373576466967584e-41,-3.5689509273619607e-41,1.0113567758620491e-40,,,,5.7249258079906955e-43,5.692785205108374e-08,1.5148211399561072e-07,1.3837347074925573e-07,,,,7.136791006402298e-09,928,480,1760
